Malesherbes	48.882476	2.311002
Maraîchers	48.85285087628377	2.4069902300834656
Marcadet - Poissonniers	48.89036875745133	2.350028157234192
Marcel Sembat	48.83367001197125	2.24357932806015
Martin Nadaud	48.864898265538066	2.398120164871216
Maubert - Mutualité	48.850192895719374	2.3479360342025757
Ménilmontant	48.866248	2.383618
Michel-Ange - Auteuil	48.84777129258516	2.2638702392578125
Michel-Ange - Molitor	48.84496	2.261194
Michel Bizot	48.83748523437583	2.401234209537506
Mirabeau	48.846738722107226	2.2717076539993286
Miromesnil	48.87366684233027	2.314464747905731
Monceau	48.880319	2.308603
Montgallet	48.844276	2.389974
Montparnasse - Bienvenüe	48.843466	2.323072
Mouton-Duvernet	48.832139	2.330325
Nation	48.848389	2.3958
Nationale	48.83318271599599	2.3627176880836487
Notre-Dame-de-Lorette	48.876039563205424	2.33734130859375
Notre-Dame-des-Champs	48.844567607039195	2.3287877440452576
Oberkampf	48.864545	2.368877
Odéon	48.852066	2.338951
Olympiades	48.827262397569086	2.368280589580536
Opéra	48.87063594670895	2.33235239982605
Orly-Sud	48.72816069665513	2.3690450191497803
Ourcq	48.886856	2.385747
Palais Royal - Musée du Louvre	48.862644	2.336578
Parmentier	48.865299	2.374381
Passy	48.857445	2.285779
Pasteur	48.84283594291325	2.3126810789108276
Pelleport	48.86867052976458	2.4017518758773804
Pereire	48.884648	2.299211
Père Lachaise	48.862921	2.387388	
Pernety	48.83421026935985	2.318512201309204
Philippe Auguste	48.858021	2.390938
Picpus	48.84515011056496	2.4004939198493958
Pierre et Marie Curie	48.815917727893705	2.377893626689911
Pigalle	48.882255	2.337573
Place de Clichy	48.883809	2.327625
Place des Fêtes	48.876840441353245	2.3929595947265625
Place d'Italie	48.831483	2.355692
Place Monge	48.84359	2.352279
Plaisance	48.83155306495407	2.31374055147171
Poissonnière	48.87707505741319	2.3484456539154053
Pont de Levallois - Bécon	48.897313	2.280787
Pont de Neuilly	48.884968	2.259775
Pont de Sèvres	48.829746791735836	2.2310346364974976
Pont de Stains	48.908316787275645	2.378019690513611
Pont Marie	48.8532867998659	2.357616126537323
Pont Neuf	48.858676	2.341488
Port de Gennevilliers	48.937960377797765	2.2782790660858154
Porte Dauphine	48.871545	2.276768
Porte d'Auteuil	48.848025	2.25875
Porte de Bagnolet	48.864565	2.407278
Porte de Champerret	48.885851	2.293487
Porte de Charenton	48.83278016357195	2.4004000425338745
Porte de Choisy	48.82031532834292	2.3652926087379456
Porte de Clichy	48.89434542156371	2.3136520385742188
Porte de Clignancourt	48.89703632390491	2.3449453711509705
Porte de la Chapelle	48.89727437185633	2.359190583229065
Porte de la Villette	48.89708922354763	2.385875880718231
Porte de Montreuil	48.85379154874541	2.41224467754364
Porte de Pantin	48.888471133523446	2.3918142914772034
Porte de Saint-Cloud	48.838082	2.256956
Porte de Saint-Ouen	48.89677358818321	2.3287099599838257
Porte des Lilas	48.877183	2.406655
Porte de Vanves	48.827940453400984	2.30588436126709
Porte de Versailles	48.832328	2.287841
Porte de Vincennes	48.847326	2.407759
Porte d'Italie	48.819196	2.360805
Porte d'Ivry	48.820959924099874	2.3704397678375244
Porte Dorée	48.835481440233785	2.4060997366905212
Porte d'Orléans	48.82319	2.325363
Porte Maillot	48.877946	2.281925
Pré Saint-Gervais	48.880250204137624	2.398914098739624
Proudhon - Gardinoux	48.90678830844234	2.3659470677375793
Pyramides	48.86587223563852	2.334669828414917
Pyrénées	48.873875	2.385259
Quai de la Gare	48.837069	2.372773
Quai de la Rapée	48.846539	2.365826
Quatre-Septembre	48.869574	2.336633
Rambuteau	48.861951	2.353905
Ranelagh	48.85501986741506	2.2696343064308167
Raspail	48.83919413380315	2.3306062817573547
Réaumur - Sébastopol	48.86624629158102	2.3523885011672974
Rennes	48.848193140038724	2.3277631402015686
République	48.867503	2.363811
Reuilly - Diderot	48.847014	2.386447
Richard-Lenoir	48.859772	2.371843
Richelieu - Drouot	48.871987346600875	2.338741421699524
Riquet	48.88788	2.373578
Robespierre	48.855683	2.423678
Rome	48.882425	2.322052
Rue de la Pompe	48.8639119250494	2.2790515422821045
Rue des Boulets	48.85181135088584	2.39015132188797
Rue du Bac	48.85569048845243	2.325606644153595
Rue Saint-Maur	48.864335	2.379448
Saint-Ambroise	48.86129511717649	2.3742109537124634
Saint-Augustin	48.87444129668226	2.322133183479309
Saint-Denis - Porte de Paris	48.93021103557575	2.357769012451172
Saint-Fargeau	48.87208261362324	2.4045199155807495
Saint-François-Xavier	48.851950779145	2.3144754767417908
Saint-Georges	48.8784492150952	2.3373815417289734
Saint-Germain-des-Prés	48.853773900269054	2.3332804441452026
Saint-Jacques	48.832913	2.337081
Saint-Lazare	48.875684	2.32561
Saint-Mandé	48.846241	2.419019
Saint-Marcel	48.83798837714302	2.360416352748871
Saint-Martin	48.868455281925904	2.359292507171631
Saint-Michel	48.853650360760284	2.343928813934326
Saint-Paul	48.855214	2.360859
Saint-Philippe du Roule	48.8719414772291	2.3100364208221436
Saint-Placide	48.84684462775155	2.3269128799438477
Saint-Sébastien - Froissart	48.860479873286096	2.367357909679413
Saint-Sulpice	48.850909470109436	2.330651879310608
Ségur	48.84743416507783	2.306852638721466
Sentier	48.867569	2.346387
Sèvres - Babylone	48.85150954914697	2.326655387878418
Sèvres - Lecourbe	48.84563375985922	2.309475839138031
Simplon	48.893380823007114	2.34820157289505
Solférino	48.8582493546056	2.3232248425483704
Stalingrad	48.884263	2.365824
Strasbourg - Saint-Denis	48.869591497765406	2.3540085554122925
Sully - Morland	48.85142483254237	2.3618942499160767
Télégraphe	48.87546271130959	2.3984339833259583
Temple	48.866488	2.360595
Ternes	48.878178	2.298671
Tolbiac	48.826665	2.357678
Trinité - d'Estienne d'Orves	48.876302407887714	2.333197295665741
Trocadéro	48.863301407600744	2.2870606184005737
Tuileries	48.864531	2.329617
Vaneau	48.84894680844186	2.321556508541107
Varenne	48.85623756738176	2.314920723438263
Vaugirard	48.839649	2.301491
Vavin	48.84223222941752	2.328948676586151
Verdun-Sud	48.809825795831685	2.317391037940979
Victor Hugo	48.869817	2.285199
Villejuif - Léo Lagrange	48.8037684557526	2.3639273643493652
Villejuif - Louis Aragon	48.787175476521305	2.3675644397735596
Villejuif - Paul Vaillant-Couturier	48.795991235303404	2.368248403072357
Villiers	48.881130389686575	2.314867079257965
Volontaires	48.84134253310685	2.307504415512085
Voltaire	48.857802886000655	2.3801064491271973
Wagram	48.884057	2.303668
